,tile,"(192, 183, 143)","(170, 163, 128)","(144, 137, 103)","(133, 167, 38)","(96, 83, 49)","(237, 234, 210)","(220, 88, 37)","(213, 200, 158)","(156, 130, 125)","(128, 126, 121)","(112, 106, 83)","(61, 98, 25)","(54, 56, 40)","(23, 26, 13)","(13, 0, 149)"
117,i0_203.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
118,i0_204.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
119,i0_205.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
120,i0_206.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
121,i0_207.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
122,i0_208.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
123,i0_209.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
124,i0_21.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
125,i0_210.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
126,i0_211.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
127,i0_212.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
128,i0_213.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
129,i0_214.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
130,i0_215.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
131,i0_216.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
132,i0_217.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
133,i0_218.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
134,i0_219.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
135,i0_22.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
136,i0_220.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
137,i0_221.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
138,i0_222.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
139,i0_223.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
140,i0_224.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
141,i0_225.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
142,i0_226.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
143,i0_227.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
144,i0_228.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
145,i0_229.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
146,i0_23.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
147,i0_230.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
148,i0_231.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
149,i0_232.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
150,i0_233.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
151,i0_234.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
152,i0_235.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
153,i0_236.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
154,i0_237.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
155,i0_238.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
156,i0_239.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
157,i0_24.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
158,i0_240.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
159,i0_241.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
160,i0_242.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
161,i0_243.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
162,i0_244.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
163,i0_245.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
164,i0_246.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
165,i0_247.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
166,i0_248.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
167,i0_249.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
168,i0_25.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
169,i0_250.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
170,i0_251.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
171,i0_252.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
172,i0_253.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
173,i0_254.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
174,i0_255.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
175,i0_26.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
176,i0_27.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
177,i0_28.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
178,i0_29.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
179,i0_3.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
180,i0_30.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
181,i0_31.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
182,i0_32.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
183,i0_33.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
184,i0_34.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
185,i0_35.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
186,i0_36.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
187,i0_37.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
188,i0_38.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
189,i0_39.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
190,i0_4.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
191,i0_40.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
192,i0_41.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
193,i0_42.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
194,i0_43.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
195,i0_44.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
196,i0_45.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
197,i0_46.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
198,i0_47.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
199,i0_48.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
200,i0_49.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
201,i0_5.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
202,i0_50.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
203,i0_51.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
204,i0_52.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
205,i0_53.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
206,i0_54.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
207,i0_55.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
208,i0_56.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
209,i0_57.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
210,i0_58.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
211,i0_59.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
212,i0_6.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
213,i0_60.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
214,i0_61.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
215,i0_62.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
216,i0_63.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
217,i0_64.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
218,i0_65.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
219,i0_66.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
220,i0_67.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
221,i0_68.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
222,i0_69.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
223,i0_7.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
224,i0_70.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
225,i0_71.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
226,i0_72.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
227,i0_73.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
228,i0_74.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
229,i0_75.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
230,i0_76.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
231,i0_77.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
232,i0_78.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
233,i0_79.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
234,i0_8.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
235,i0_80.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
236,i0_81.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
237,i0_82.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
238,i0_83.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
239,i0_84.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
240,i0_85.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
241,i0_86.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
242,i0_87.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
243,i0_88.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
244,i0_89.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
245,i0_9.png,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0
246,i0_90.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
247,i0_91.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
248,i0_92.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
249,i0_93.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
250,i0_94.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
251,i0_95.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
252,i0_96.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
253,i0_97.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
254,i0_98.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
255,i0_99.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
256,i100_0.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
257,i100_1.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
258,i100_10.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
259,i100_100.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
260,i100_101.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
261,i100_102.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
262,i100_103.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
263,i100_104.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
264,i100_105.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
265,i100_106.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
266,i100_107.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
267,i100_108.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
268,i100_109.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
269,i100_11.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
270,i100_110.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
271,i100_111.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
272,i100_112.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
273,i100_113.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
274,i100_114.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
275,i100_115.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
276,i100_116.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
277,i100_117.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
278,i100_118.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
279,i100_119.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
280,i100_12.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
281,i100_120.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
282,i100_121.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
283,i100_122.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
284,i100_123.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
285,i100_124.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
286,i100_125.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
287,i100_126.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
288,i100_127.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
289,i100_128.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
290,i100_129.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
291,i100_13.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
292,i100_130.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
293,i100_131.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
294,i100_132.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
295,i100_133.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
296,i100_134.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
297,i100_135.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
298,i100_136.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
299,i100_137.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
300,i100_138.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
301,i100_139.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
302,i100_14.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
303,i100_140.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
304,i100_141.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
305,i100_142.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
306,i100_143.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
307,i100_144.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
308,i100_145.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
309,i100_146.png,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
