,tile,"(192, 183, 143)","(170, 163, 128)","(144, 137, 103)","(133, 167, 38)","(96, 83, 49)","(237, 234, 210)","(220, 88, 37)","(213, 200, 158)","(156, 130, 125)","(128, 126, 121)","(112, 106, 83)","(61, 98, 25)","(54, 56, 40)","(23, 26, 13)","(13, 0, 149)"
104,i15_2.png,0.2675595238095238,0.030357142857142857,0.023809523809523808,0.11458333333333333,0.12767857142857142,0.0,0,0.003273809523809524,0.0035714285714285713,0.004761904761904762,0.02857142857142857,0.048214285714285716,0.08244047619047619,0.26517857142857143,0
105,i15_3.png,0.05416666666666667,0.04583333333333333,0.038392857142857145,0.08482142857142858,0.1,0.0,0,0.007142857142857143,0.07023809523809524,0.02976190476190476,0.06279761904761905,0.054464285714285715,0.12708333333333333,0.32529761904761906,0
106,i15_4.png,0.1113095238095238,0.10119047619047619,0.08422619047619048,0,0.1199404761904762,0.0,0,0.1005952380952381,0.021130952380952382,0.07321428571428572,0.09821428571428571,0,0.06488095238095239,0.22529761904761905,0
107,i15_5.png,0.17470238095238094,0.06517857142857143,0.0693452380952381,0,0.11101190476190476,0.0,0,0.07232142857142858,0.09761904761904762,0.054464285714285715,0.09255952380952381,0,0.09851190476190476,0.16428571428571428,0
108,i15_6.png,0.07202380952380952,0.08244047619047619,0.03869047619047619,0,0.1431547619047619,0.0,0,0.0008928571428571428,0.008035714285714285,0.010714285714285714,0.06428571428571428,0,0.18244047619047618,0.39732142857142855,0
109,i15_7.png,0.24821428571428572,0.08333333333333333,0.048214285714285716,0,0.1306547619047619,0.0,0,0.018452380952380953,0.009523809523809525,0.027083333333333334,0.06666666666666667,0.011904761904761904,0.11964285714285715,0.2363095238095238,0
110,i15_8.png,0.11755952380952381,0.03988095238095238,0.030654761904761903,0,0.14821428571428572,0.0,0.020833333333333332,0.004761904761904762,0.011011904761904763,0.010416666666666666,0.04494047619047619,0,0.13690476190476192,0.4348214285714286,0
111,i15_9.png,0.3011904761904762,0.08720238095238095,0.0818452380952381,0,0.09404761904761905,0.0,0,0.05416666666666667,0.029464285714285714,0.011607142857142858,0.06875,0,0.09970238095238096,0.17202380952380952,0
112,i1_0.png,0.011011904761904763,0.014285714285714285,0,0,0.0,0.00744047619047619,0,0.010416666666666666,0.025297619047619048,0.8952380952380953,0.0005952380952380953,0,0.0,0.03571428571428571,0
113,i1_1.png,0.011904761904761904,0.01011904761904762,0,0,0.0,0.010416666666666666,0,0.006845238095238095,0.022321428571428572,0.9380952380952381,0.00029761904761904765,0,0.0,0.0,0
114,i1_10.png,0.050595238095238096,0.06458333333333334,0.02976190476190476,0,0.4264880952380952,0.0,0,0.036904761904761905,0.010714285714285714,0.008333333333333333,0.014285714285714285,0.001488095238095238,0.09970238095238096,0.2571428571428571,0
115,i1_11.png,0.0026785714285714286,0.0011904761904761906,0.00029761904761904765,0,0.7654761904761904,0.0,0,0.0,0.030952380952380953,0.004464285714285714,0.006845238095238095,0.007142857142857143,0.07827380952380952,0.10267857142857142,0
116,i1_12.png,0.09791666666666667,0.07172619047619047,0.06875,0,0.26071428571428573,0.0,0,0.060714285714285714,0.030357142857142857,0.02857142857142857,0.09613095238095239,0.004166666666666667,0.10267857142857142,0.17827380952380953,0
117,i1_13.png,0.047619047619047616,0.039285714285714285,0.04672619047619048,0.008630952380952382,0.13095238095238096,0.0,0,0.035416666666666666,0.05744047619047619,0.04255952380952381,0.06904761904761905,0.06845238095238096,0.1669642857142857,0.2869047619047619,0
118,i1_14.png,0.00625,0.01011904761904762,0.024404761904761905,0.40982142857142856,0.13125,0.0,0,0.007142857142857143,0.02976190476190476,0.003273809523809524,0.03125,0.09761904761904762,0.08392857142857142,0.16517857142857142,0
119,i1_15.png,0.025297619047619048,0.030654761904761903,0.017857142857142856,0.011011904761904763,0.09613095238095239,0.0,0,0.03898809523809524,0.010714285714285714,0.011607142857142858,0.055357142857142855,0.14642857142857144,0.16071428571428573,0.3952380952380952,0
120,i1_2.png,0.03363095238095238,0.04583333333333333,0,0,0.0,0.03154761904761905,0,0.02976190476190476,0.059821428571428574,0.799404761904762,0.0,0,0.0,0.0,0
121,i1_3.png,0.00029761904761904765,0.004761904761904762,0.015476190476190477,0.6309523809523809,0.0005952380952380953,0.0,0,0.0,0.004464285714285714,0.2779761904761905,0.0008928571428571428,0.04047619047619048,0.012797619047619047,0.01130952380952381,0
122,i1_4.png,0.00029761904761904765,0.018154761904761906,0.00744047619047619,0.6306547619047619,0.005952380952380952,0.0,0,0.0,0.0,0.0005952380952380953,0.005654761904761905,0.13988095238095238,0.05803571428571429,0.13333333333333333,0
123,i1_5.png,0.01755952380952381,0.012797619047619047,0.006547619047619048,0.16666666666666666,0.02351190476190476,0.0,0,0.001488095238095238,0.0005952380952380953,0.0035714285714285713,0.016666666666666666,0.1663690476190476,0.12083333333333333,0.46339285714285716,0
124,i1_6.png,0.06190476190476191,0.06994047619047619,0.030952380952380953,0,0.19345238095238096,0.0,0,0.044642857142857144,0.003869047619047619,0.010714285714285714,0.027976190476190477,0.05803571428571429,0.12053571428571429,0.37797619047619047,0
125,i1_7.png,0.03660714285714286,0.0443452380952381,0.04672619047619048,0,0.11607142857142858,0.0,0,0.023214285714285715,0.008928571428571428,0.014583333333333334,0.06398809523809523,0.0800595238095238,0.17172619047619048,0.39375,0
126,i1_8.png,0.05119047619047619,0.034523809523809526,0.02023809523809524,0,0.43333333333333335,0.00029761904761904765,0,0.009226190476190476,0.014285714285714285,0.01904761904761905,0.05327380952380952,0.02142857142857143,0.10178571428571428,0.24136904761904762,0
